195,326.60
196,384.20
197,212.00
198,355.80
199,329.60
200,235.60
201,265.10
202,277.50
203,313.70
204,342.60
205,376.60
206,264.60
207,364.10
208,274.10
209,318.10
210,209.20
211,335.50
212,219.60
213,351.40
214,228.60
215,344.50
216,386.90
217,216.70
218,330.60
219,213.50
220,365.00
221,390.50
222,236.90
223,372.90
224,279.20
225,251.60
226,381.20
227,358.40
228,317.70
229,228.10
230,220.60
231,298.50
232,203.00
233,283.90
234,269.30
235,320.10
236,238.20
237,369.50
238,258.10
239,246.80
240,354.30
241,262.30
242,364.50
243,391.40
244,303.90
245,205.10
246,239.70
247,319.50
248,331.70
249,200.40
250,299.10
251,357.40
252,225.50
253,279.40
254,312.60
255,343.80
256,396.70
257,322.10
258,256.80
259,349.90
260,291.30
261,290.40
262,243.60
263,242.00
264,322.20
265,338.60
266,221.30
267,363.70
268,338.40
269,208.00
270,210.40
271,386.50
272,260.50
273,269.70
274,277.10
275,277.50
276,287.00
277,392.90
278,371.40
279,315.30
280,290.90
281,259.20
282,397.40
283,208.90
284,386.10
285,216.00
286,345.70
287,201.30
288,291.40
289,366.60
290,353.30
291,247.60
292,351.30
293,306.70
294,334.30
295,282.40
296,217.90
297,392.90
298,332.00
299,320.60
300,345.60
301,304.40
302,332.60
303,221.10
304,310.90
305,211.70
306,274.30
307,322.70
308,326.10
309,318.00
310,257.70
311,211.40
312,331.30
313,281.70
314,219.30
315,227.00
316,305.10
317,283.20
318,362.00
319,246.50
320,396.50
321,314.40
322,270.40
323,202.30
324,229.10
325,388.50
326,400.00
327,359.40
328,341.60
329,313.80
330,291.60
331,283.60
332,241.90
333,318.80
334,350.30
335,269.90
336,252.30
337,224.60
338,283.00
339,248.80
340,204.40
341,364.40
342,231.90
343,399.00
344,309.60
345,364.60
346,251.70
347,328.90
348,290.40
349,293.20
350,315.80
351,354.90
352,366.30
353,387.70
354,249.50
355,261.80
356,367.90
357,376.70
358,318.30
359,331.50
360,355.90
361,257.60
362,313.30
363,371.30
364,356.50
365,326.50
366,382.30
367,301.90
368,269.70
369,354.50
370,314.40
371,299.90
372,250.60
373,203.50
374,334.00
375,205.70
376,360.80
377,378.10
378,274.70
379,266.40
380,373.90
381,238.30
382,322.40
383,205.10
384,294.90
385,316.30
386,239.60
387,312.70
388,257.80
389,365.90
390,310.80
391,240.70
392,317.70
393,377.70
394,304.50
395,389.30
396,254.60
397,380.00
398,247.80
399,233.70
400,300.50
401,317.80
402,272.40
403,221.30
404,364.90
405,352.60
406,394.90
407,284.50
408,338.90
409,302.10
410,370.90
411,351.10
412,327.70
413,204.50
414,213.50
415,327.10
416,316.70
417,285.70
418,337.00
419,260.20
420,340.10
421,383.40
422,309.60
423,371.10
424,373.50
425,247.50
426,399.10
427,379.80
428,399.20
429,221.10
430,374.80
431,258.30
432,333.50
433,315.80
434,389.00
435,209.30
436,352.50
437,268.60
438,238.90
439,316.70
440,259.40
441,374.90
442,250.10
443,292.80
444,375.60
445,348.60
446,362.20
447,392.80
448,325.70
449,362.80
450,201.90
451,213.40
452,209.10
453,230.70
454,271.80
455,349.40
456,381.40
457,340.00
458,219.60
459,276.70
460,329.80
461,222.80
462,334.50
463,205.50
464,354.70
465,323.80
466,381.90
467,228.20
468,226.40
469,254.60
470,253.90
471,262.90
472,299.50
473,361.80
474,307.30
475,381.40
476,370.80
477,295.80
478,320.30
479,390.60
480,331.10
481,393.10
482,220.60
483,327.90
484,319.10
485,216.90
486,354.10
487,317.50
488,396.60
489,313.50
490,353.90
491,243.00
492,366.70
493,369.20
494,370.70
495,357.10
496,265.10
497,275.80
498,270.40
499,323.90
500,295.00
501,338.80
502,360.70
503,263.20
504,379.20
505,230.70
506,288.30
507,249.00
508,264.40
509,347.40
510,378.60
511,283.20
512,283.10
513,205.00
514,353.00
515,399.80
516,244.00
517,358.90
518,252.50
519,260.80
520,268.50
521,213.00
522,386.40
523,286.50
524,291.60
525,397.50
526,350.20
527,248.90
528,320.10
529,258.90
530,390.50
531,321.30
532,316.60
533,380.30
534,398.90
535,276.00
536,348.90
537,312.60
538,359.80
539,375.60
540,225.30
541,395.60
542,370.00
543,379.70
544,396.10
545,299.00
546,356.40
547,218.80
548,346.60
549,289.70
550,350.20
551,358.40
552,319.80
553,318.70
554,218.10
555,345.70
556,245.10
557,274.80
558,272.50
559,361.80
560,344.40
561,393.40
562,287.40
563,317.90
564,354.70
565,200.30
566,293.40
567,305.00
568,269.20
569,251.90
570,378.80
571,241.40
572,388.40
573,378.70
574,334.00
575,241.50
576,348.20
577,201.10
578,242.40
579,360.70
580,252.90
581,323.40
582,369.60
583,392.50
584,327.10
585,225.60
586,229.30
587,264.50
588,288.70
589,251.60
590,386.00
591,343.60
592,321.90
593,311.50
594,398.70
595,270.20
596,245.70
597,362.30
598,272.70
599,234.90
600,238.30
601,210.70
602,230.20
603,265.90
604,313.20
605,209.90
606,334.60
607,379.80
608,369.50
609,225.40
610,319.00
611,320.90
612,318.50
613,341.20
614,336.30
615,303.20
616,243.20
617,285.80
618,334.70
619,395.70
620,292.90
621,280.50
622,278.10
623,270.50
624,256.00
625,366.80
626,247.60
627,304.10
628,322.30
629,216.30
630,256.40
631,268.00
632,388.40
633,375.00
634,349.80
635,352.90
636,210.00
637,334.00
638,264.30
639,227.90
640,335.00
641,309.20
642,257.70
643,314.60
644,235.10
645,394.50
646,343.80
647,369.10
648,229.10
649,368.70
650,256.30
651,314.30
652,203.30
653,246.10
654,258.90
655,210.00
656,366.00
657,388.10
658,361.50
659,305.60
660,395.40
661,266.30
662,222.60
663,361.10
664,296.60
665,350.60
666,202.10
667,365.00
668,378.00
669,377.30
670,394.40
671,278.80
672,364.50
673,373.60
674,340.10
675,245.60
676,347.60
677,394.50
678,319.80
679,219.90
680,293.00
681,289.50
682,358.10
683,232.50
684,304.70
685,208.90
686,315.20
687,353.20
688,200.40
689,273.20
690,239.60
691,278.00
692,300.50
693,335.50
694,299.80
695,232.60
696,315.00
697,243.20
698,307.40
699,246.40
700,214.60
701,325.00
702,234.70
703,345.40
704,308.00
705,361.20
706,208.80
707,348.50
708,388.70
709,225.80
710,265.20
711,361.30
712,384.90
713,240.40
714,279.30
715,317.30
716,253.30
717,389.40
718,334.80
719,256.90
720,228.00
721,317.90
722,368.90
723,225.10
724,306.60
725,209.70
726,212.80
727,208.80
728,399.10
729,258.70
730,376.50
731,203.00
732,261.30
733,375.20
734,278.50
735,287.90
736,216.00
737,357.50
738,273.70
739,215.00
740,271.10
741,302.80
742,389.40
743,294.30
744,370.60
745,210.70
746,220.60
747,206.10
748,316.00
749,337.60
750,373.40
751,286.10
752,369.10
753,281.10
754,344.00
755,240.30
756,399.70
757,249.00
758,341.40
759,384.90
760,358.50
761,321.80
762,219.70
763,283.60
764,360.30
765,338.10
766,205.00
767,353.80
768,376.70
769,381.60
770,374.90
771,381.10
772,359.50
773,378.90
774,357.40
775,311.70
776,386.00
777,258.30
778,273.60
779,360.80
780,385.30
781,343.40
782,284.40
783,356.30
784,337.00
785,389.30
786,261.00
787,321.70
788,216.80
789,391.40
790,273.20
791,313.40
792,316.00
793,383.60
794,227.70
795,398.40
796,282.10
797,344.00
798,307.20
799,237.90
800,295.20
801,389.30
802,386.20
803,255.30
804,322.30
805,259.40
806,236.70
807,245.70
808,227.20
809,265.00
810,277.60
811,219.10
812,308.10
813,321.50
814,298.60
815,339.90
816,332.50
817,344.00
818,238.00
819,247.60
820,364.50
821,284.10
822,264.50
823,264.70
824,253.10
825,309.30
826,215.70
827,221.40
828,244.60
829,342.80
830,264.80
831,326.50
832,327.60
833,395.80
834,231.30
835,350.10
836,290.70
837,367.30
838,394.00
839,257.80
840,256.70
841,314.40
842,216.90
843,345.60
844,253.50
845,345.30
846,293.60
847,224.00
848,386.70
849,292.00
850,332.10
851,376.00
852,340.90
853,288.70
854,203.10
855,330.20
856,271.90
857,312.40
858,308.20
859,208.20
860,377.40
861,228.60
862,327.10
863,307.10
864,322.70
865,335.00
866,242.30
867,234.90
868,275.90
869,274.90
870,364.80
871,204.00
872,266.20
873,226.90
874,396.10
875,226.70
876,278.70
877,335.50
878,219.20
879,392.70
880,302.30
881,287.70
882,378.30
883,290.30
884,325.40
885,308.20
886,345.40
887,379.80
888,368.70
889,223.90
890,380.50
891,209.80
892,232.20
893,310.20
894,268.00
895,278.60
896,246.10
897,389.10
898,212.60
899,229.30
900,373.50
901,348.80
902,245.80
903,384.10
904,352.40
905,273.10
906,251.60
907,358.70
908,357.10
909,323.00
910,215.50
911,281.00
912,250.30
913,309.30
914,342.20
915,362.80
916,376.20
917,214.70
918,219.50
919,288.10
920,264.60
921,357.70
922,385.70
923,203.70
924,370.60
925,292.60
926,379.10
927,305.30
928,215.50
929,285.80
930,287.10
931,389.90
932,222.60
933,348.90
934,230.40
935,301.30
936,202.30
937,265.90
938,280.50
939,256.70
940,376.60
941,299.10
942,347.90
943,288.40
944,262.70
945,398.10
946,237.70
947,368.80
948,289.10
949,366.00
950,275.90
951,205.80
952,280.00
953,250.50
954,256.90
955,297.40
956,209.20
957,225.00
958,363.10
959,296.90
960,213.20
961,207.20
962,289.10
963,290.80
964,249.00
965,203.80
966,358.20
967,376.40
968,235.20
969,330.00
970,304.80
971,333.10
972,287.70
973,222.20
974,306.40
975,207.10
976,262.30
977,248.40
978,341.00
979,217.80
980,392.30
981,225.10
982,307.20
983,377.80
984,235.00
985,314.10
986,381.40
987,295.20
988,340.70
989,200.60
990,388.00
991,209.50
992,367.50
993,263.00
994,260.10
995,240.10
996,261.90
997,368.50
998,396.00
999,242.10
1000,396.30
1001,211.80
1002,306.60
1003,392.10
1004,359.70
1005,271.20
1006,278.50
1007,372.50
1008,289.30
1009,379.60
1010,363.70
1011,394.00
1012,234.70
1013,213.70
1014,347.60
1015,268.70
1016,393.10
1017,235.10
1018,255.30
1019,361.70
1020,374.50
1021,354.50
1022,225.20
1023,229.00
1024,241.10
1025,361.00
1026,225.00
1027,223.50
1028,376.90
1029,245.20
1030,279.90
1031,224.50
1032,380.20
1033,377.30
1034,277.10
1035,261.40
1036,325.30
1037,214.10
1038,335.60
1039,315.00
1040,255.90
1041,356.20
1042,398.20
1043,269.70
1044,344.10
1045,217.30
1046,255.90
1047,284.10
1048,348.10
1049,322.00
1050,304.10
1051,333.10
1052,291.90
1053,284.10
1054,225.60
1055,281.50
1056,354.60
1057,296.50
1058,332.20
1059,324.80
1060,227.80
1061,250.60
1062,329.60
1063,371.40
1064,289.00
1065,248.00
1066,320.80
1067,208.20
1068,397.00
1069,247.10
1070,330.10
1071,280.30
1072,291.70
1073,314.30
1074,368.50
1075,203.00
1076,236.40
1077,212.90
1078,326.40
1079,396.30
1080,360.00
1081,258.90
1082,215.80
1083,352.90
1084,270.00
1085,287.40
1086,397.30
1087,346.60
1088,391.30
1089,304.90
1090,384.00
1091,311.50
1092,388.30
1093,349.80
1094,327.60
1095,322.10
1096,262.70
1097,331.70
1098,335.30
1099,275.80
1100,332.30
1101,364.10
1102,258.20
1103,220.00
1104,216.60
1105,241.70
1106,264.00
1107,301.20
1108,370.40
1109,393.70
1110,392.00
1111,382.70
1112,261.50
1113,331.90
1114,330.00
1115,269.90
1116,213.40
1117,225.00
1118,312.70
1119,397.90
1120,280.00
1121,334.20
1122,336.10
1123,381.80
1124,317.00
1125,266.90
1126,228.50
1127,311.30
1128,359.60
1129,287.60
1130,268.50
1131,307.60
1132,382.00
1133,381.70
1134,244.10
1135,388.10
1136,374.00
1137,229.70
1138,352.40
1139,323.50
1140,305.00
1141,318.50
1142,205.70
1143,292.80
1144,389.80
1145,320.00
1146,237.20
1147,242.40
1148,328.10
1149,206.30
1150,224.20
1151,323.20
1152,348.10
1153,303.00
1154,376.20
1155,335.00
1156,394.50
1157,353.40
1158,245.30
1159,308.00
1160,239.30
1161,344.60
1162,289.30
1163,296.50
1164,315.50
1165,346.80
1166,280.00
1167,205.70
1168,353.10
1169,320.10
1170,236.70
1171,344.60
1172,278.10
1173,360.80
1174,327.10
1175,244.30
1176,333.70
1177,305.90
1178,357.50
1179,380.70
1180,363.30
1181,386.50
1182,289.20
1183,243.60
1184,387.30
1185,316.10
1186,276.80
1187,244.20
1188,367.70
1189,342.60
1190,211.60
1191,261.80
1192,348.40
1193,377.00
1194,367.10
1195,285.20
1196,328.40
1197,254.50
1198,364.70
1199,348.00
1200,272.30
1201,348.00
1202,220.10
1203,296.00
1204,235.40
1205,299.20
1206,273.40
1207,320.00
1208,254.70
1209,242.00
1210,229.70
1211,361.90
1212,361.00
1213,271.00
1214,301.00
1215,290.20
1216,385.00
1217,359.50
1218,371.30
1219,317.60
1220,270.80
1221,345.60
1222,376.70
1223,214.20
1224,350.00
1225,296.40
1226,221.80
1227,246.20
1228,372.30
1229,333.00
1230,387.10
1231,206.00
1232,353.60
1233,395.80
1234,228.40
1235,318.50
1236,269.90
1237,239.90
1238,237.10
1239,233.40
1240,237.70
1241,302.70
1242,203.90
1243,260.00
1244,230.00
1245,232.60
1246,260.10
1247,346.10
1248,229.50
1249,231.50
1250,264.50
1251,311.40
1252,261.00
1253,232.20
1254,251.20
1255,367.70
1256,357.60
1257,359.40
1258,363.70
1259,385.40
1260,371.40
1261,396.30
1262,227.00
1263,272.60
1264,299.10
1265,208.80
1266,201.90
1267,354.80
1268,233.60
1269,321.60
1270,380.40
1271,259.50
1272,362.40
1273,294.30
1274,357.90
1275,314.80
1276,380.30
1277,325.80
1278,370.00
1279,374.10
1280,304.20
1281,203.70
1282,297.60
1283,359.40
1284,366.90
1285,386.80
1286,217.60
1287,208.90
1288,250.60
1289,241.70
1290,283.40
1291,397.00
1292,399.30
1293,268.30
1294,296.30
1295,312.20
1296,339.30
1297,323.60
1298,354.50
1299,238.10
1300,343.30
1301,389.70
1302,320.50
1303,332.30
1304,220.00
1305,292.20
1306,371.60
1307,281.20
1308,252.40
1309,329.90
1310,260.20
1311,201.40
1312,306.60
1313,398.20
1314,328.80
1315,348.90
1316,285.10
1317,328.90
1318,368.10
1319,351.70
1320,330.20
1321,255.30
1322,202.30
1323,399.50
1324,258.70
1325,306.00
1326,375.20
1327,318.60
1328,344.30
1329,349.80
1330,385.30
1331,311.70
1332,290.00
1333,341.00
1334,213.00
1335,322.20
1336,331.50
1337,386.00
1338,209.00
1339,226.40
1340,265.10
1341,281.70
1342,246.00
1343,219.40
1344,222.50
1345,272.80
1346,370.10
1347,263.90
1348,303.70
1349,227.50
1350,375.40
1351,260.90
1352,276.20
1353,396.10
1354,350.60
1355,394.80
1356,364.60
1357,218.20
1358,301.40
1359,380.00
1360,390.00
1361,225.00
1362,250.00
1363,348.70
1364,320.60
1365,233.90
1366,243.80
1367,381.50
1368,277.50
1369,208.40
1370,302.90
1371,251.80
1372,276.00
1373,363.50
1374,315.50
1375,345.00
1376,203.30
1377,303.90
1378,223.90
1379,205.50
1380,217.50
1381,297.20
1382,351.80
1383,388.10
1384,214.20
1385,391.40
1386,393.70
1387,394.60
1388,341.60
1389,388.80
1390,362.60
1391,239.50
1392,348.00
1393,289.10
1394,230.60
1395,326.10
1396,388.60
1397,352.40
1398,340.90
1399,377.70
1400,273.10
1401,225.60
1402,262.00
1403,358.80
1404,371.50
1405,338.00
1406,264.30
1407,383.20
1408,377.40
1409,376.00
1410,388.10
1411,386.00
1412,247.60
1413,369.40
1414,239.60
1415,273.40
1416,242.40
1417,314.30
1418,225.00
1419,316.90
1420,256.60
1421,339.80
1422,242.00
1423,200.90
1424,355.60
1425,213.50
1426,227.40
1427,290.00
1428,297.20
1429,304.20
1430,204.10
1431,316.90
1432,214.10
1433,306.40
1434,215.20
1435,240.20
1436,277.50
1437,204.20
1438,223.70
1439,294.40
1440,313.70
1441,247.40
1442,387.90
1443,384.10
1444,355.30
1445,374.00
1446,379.00
1447,322.50
1448,207.60
1449,246.90
1450,209.00
1451,200.00
1452,264.60
1453,324.40
1454,313.00
1455,379.00
1456,336.40
1457,396.70
1458,307.00
1459,361.10
1460,333.70
1461,205.80
1462,224.10
1463,340.70
1464,334.20
1465,374.20
1466,389.40
1467,364.60
1468,337.70
1469,206.00
1470,295.60
1471,332.20
1472,227.10
1473,385.10
1474,392.20
1475,245.10
1476,336.40
1477,343.00
1478,370.00
1479,231.00
1480,309.30
1481,358.70
1482,249.30
1483,296.30
1484,250.90
1485,302.00
1486,213.80
1487,272.40
1488,224.50
1489,207.80
1490,388.50
1491,249.70
1492,269.70
1493,291.40
1494,248.00
1495,237.90
1496,253.80
1497,342.30
1498,378.50
1499,246.40
1500,313.90
1501,231.40
1502,330.40
1503,245.40
1504,225.00
1505,264.00
1506,207.00
1507,251.10
1508,370.50
1509,253.60
1510,213.00
1511,217.50
1512,260.20
1513,259.60
1514,264.20
1515,339.70
1516,270.70
1517,329.40
1518,211.80
1519,227.30
1520,397.10
1521,351.20
1522,399.40
1523,250.70
1524,390.00
1525,391.50
1526,307.00
1527,281.80
1528,212.40
1529,372.80
1530,231.90
1531,398.30
1532,340.20
1533,272.10
1534,205.80
1535,200.30
1536,368.10
1537,237.70
1538,314.10
1539,296.80
1540,315.50
1541,365.10
1542,379.50
1543,244.80
1544,208.10
1545,353.40
1546,384.90
1547,374.10
1548,286.60
1549,250.90
1550,378.30
1551,395.20
1552,302.80
1553,365.80
1554,362.40
1555,213.60
1556,226.80
1557,222.90
1558,215.80
1559,389.50
1560,272.60
1561,376.80
1562,260.70
1563,303.50
1564,392.30
1565,225.10
1566,216.80
1567,265.40
1568,217.00
1569,202.20
1570,274.60
1571,395.90
1572,280.70
1573,200.20
1574,362.90
1575,375.30
1576,383.90
1577,373.10
1578,205.20
1579,221.20
1580,387.60
1581,275.00
1582,368.90
1583,251.10
1584,252.50
1585,355.20
1586,295.70
1587,292.00
1588,389.70
1589,342.80
1590,390.20
1591,357.30
1592,382.50
1593,373.70
1594,219.30
1595,298.30
1596,228.00
1597,354.60
1598,388.90
1599,297.40
1600,273.60
1601,390.80
1602,378.10
1603,329.40
1604,227.00
1605,304.30
1606,296.40
1607,232.60
1608,232.50
1609,379.60
1610,319.90
1611,236.20
1612,236.00
1613,393.40
1614,307.20
1615,326.80
1616,236.80
1617,384.40
1618,229.80
1619,349.70
1620,375.20
1621,369.00
1622,203.00
1623,207.90
1624,344.80
1625,335.10
1626,279.60
1627,292.30
1628,319.40
1629,380.50
1630,247.90
1631,271.60
1632,331.20
1633,245.60
1634,360.10
1635,327.30
1636,358.00
1637,322.70
1638,312.80
1639,393.90
1640,305.60
1641,333.70
1642,273.80
1643,230.20
1644,287.10
1645,233.70
1646,316.20
1647,332.80
1648,212.70
1649,229.50
1650,364.80
1651,283.00
1652,398.90
1653,364.00
1654,245.00
1655,312.20
1656,226.30
1657,218.90
1658,239.50
1659,231.50
1660,200.70
1661,260.70
1662,245.00
1663,210.70
1664,356.00
1665,285.80
1666,349.90
1667,250.50
1668,349.20
1669,390.20
1670,309.20
1671,389.50
1672,200.80
1673,334.10
1674,295.20
1675,336.20
1676,271.90
1677,383.20
1678,392.30
1679,215.70
1680,398.60
1681,242.70
1682,386.60
1683,312.30
1684,272.50
1685,274.20
1686,346.70
1687,300.60
1688,306.50
1689,250.90
1690,216.40
1691,376.60
1692,286.40
1693,299.70
1694,380.30
1695,258.70
1696,290.60
1697,264.20
1698,353.00
1699,250.40
1700,327.70
1701,205.80
1702,313.00
1703,257.30
1704,249.90
1705,338.80
1706,394.50
1707,295.40
1708,394.30
1709,355.30
1710,331.80
1711,357.60
1712,366.70
1713,238.80
1714,276.00
1715,209.40
1716,228.00
1717,397.00
1718,297.70
1719,330.30
1720,334.20
1721,273.10
1722,304.20
1723,325.50
1724,253.40
1725,358.90
1726,354.80
1727,389.30
1728,290.80
1729,383.90
1730,328.20
1731,255.00
1732,221.20
1733,386.40
1734,349.50
1735,264.20
1736,281.00
1737,362.30
1738,301.10
1739,211.00
1740,393.30
1741,371.30
1742,232.00
1743,320.00
1744,374.70
1745,342.10
1746,239.70
1747,316.60
1748,213.60
1749,312.50
1750,343.20
1751,324.40
1752,289.30
1753,221.50
1754,252.50
1755,337.60
1756,259.40
1757,367.70
1758,249.20
1759,325.50
1760,356.90
1761,348.30
1762,291.60
1763,311.20
1764,380.60
1765,212.10
1766,397.10
1767,306.00
1768,235.90
1769,220.00
1770,325.50
1771,205.30
1772,229.50
1773,318.20
1774,368.90
1775,309.40
1776,384.90
1777,367.20
1778,337.70
1779,348.60
1780,261.60
1781,237.90
1782,248.20
1783,381.00
1784,391.90
1785,285.00
1786,333.40
1787,362.00
1788,258.70
1789,306.10
1790,249.30
1791,298.40
1792,369.10
1793,292.10
1794,217.00
1795,294.30
1796,215.40
1797,290.20
1798,318.70
1799,266.10
1800,256.80
1801,347.10
1802,252.90
1803,356.70
1804,348.00
1805,206.00
1806,374.60
1807,361.60
1808,286.00
1809,229.30
1810,252.30
1811,359.10
1812,235.20
1813,233.30
1814,366.40
1815,339.20
1816,353.00
1817,259.50
1818,290.40
1819,242.20
1820,227.50
1821,315.70
1822,292.20
1823,385.00
1824,222.60
1825,224.40
1826,260.40
1827,386.80
1828,312.00
1829,360.60
1830,385.00
1831,308.00
1832,296.40
1833,245.60
1834,342.10
1835,326.80
1836,225.50
1837,246.70
1838,394.00
1839,391.90
1840,277.90
1841,220.30
1842,319.00
1843,310.30
1844,344.80
1845,227.70
1846,380.90
1847,395.50
1848,279.30
1849,314.50
1850,366.20
1851,325.20
1852,300.80
1853,373.40
1854,271.80
1855,399.80
1856,392.50
1857,249.30
1858,398.50
1859,273.00
1860,344.10
1861,353.70
1862,334.70
1863,279.50
1864,227.10
1865,388.20
1866,220.60
1867,393.30
1868,341.60
1869,292.60
1870,253.20
1871,265.90
1872,243.70
1873,249.00
1874,334.20
1875,275.30
1876,268.50
1877,204.10
1878,259.80
1879,269.40
1880,385.90
1881,269.00
1882,264.50
1883,294.80
1884,340.70
1885,254.40
1886,232.00
1887,297.10
1888,266.80
1889,368.30
1890,341.90
1891,324.80
1892,336.50
1893,331.40
1894,387.70
1895,391.80
1896,223.30
1897,200.70
1898,273.30
1899,300.00
1900,254.10
1901,323.20
1902,399.20
1903,205.00
1904,290.30
1905,216.00
1906,215.20
1907,246.60
1908,348.00
1909,327.30
1910,226.60
1911,267.80
1912,240.40
1913,298.50
1914,310.90
1915,225.30
1916,392.60
1917,229.10
1918,225.50
1919,244.80
1920,364.20
1921,392.00
1922,362.90
1923,310.20
1924,227.50
1925,254.60
1926,240.00
1927,235.80
1928,383.00
1929,365.50
1930,256.00
1931,218.10
1932,244.50
1933,341.40
1934,210.20
1935,327.30
1936,239.40
1937,391.70
1938,327.30
1939,390.30
1940,236.00
1941,337.30
1942,327.70
1943,218.20
1944,262.80
1945,292.30
1946,396.10
1947,375.00
1948,320.30
1949,235.00
1950,308.90
1951,280.60
1952,287.40
1953,305.30
1954,299.40
1955,316.50
1956,267.00
1957,349.90
1958,370.00
1959,364.10
1960,333.30
1961,315.40
1962,327.00
1963,207.40
1964,218.90
1965,200.30
1966,210.30
1967,201.90
1968,203.30
1969,272.20
1970,257.60
1971,280.40
1972,226.00
1973,343.60
1974,313.90
1975,381.80
1976,262.10
1977,343.80
1978,266.80
1979,312.20
1980,293.70
1981,266.20
1982,274.10
1983,357.80
1984,265.50
1985,298.70
1986,377.30
1987,304.20
1988,398.70
1989,269.60
1990,391.40
1991,212.10
1992,374.60
1993,334.50
1994,340.40
1995,320.00
1996,232.90
1997,259.50
1998,319.40
1999,319.00
2000,202.30
2001,247.30
2002,204.10
2003,319.60
2004,395.90
2005,218.10
2006,351.70
2007,321.70
2008,227.60
2009,226.80
2010,342.90
2011,343.90
2012,311.50
2013,309.20
2014,369.10
2015,232.00
2016,356.10
2017,269.80
2018,217.00
2019,202.80
2020,341.40
2021,349.10
2022,322.70
2023,214.90
2024,314.10
2025,232.80
2026,394.10
2027,282.90
2028,281.20
2029,258.20
2030,326.60
2031,244.40
2032,258.70
2033,254.40
2034,270.80
2035,369.50
2036,345.00
2037,352.20
2038,268.40
2039,364.40
2040,341.50
2041,325.10
2042,279.30
2043,374.70
2044,261.30
2045,227.90
2046,311.20
2047,317.30
2048,333.80
2049,344.50
2050,225.50
2051,263.10
2052,242.20
2053,208.10
2054,375.70
2055,376.00
2056,370.60
2057,376.30
2058,328.00
2059,282.00
2060,269.00
2061,303.40
2062,335.60
2063,275.00
2064,327.60
2065,221.50
2066,321.10
2067,254.70
2068,322.30
2069,349.70
2070,241.10
2071,277.50
2072,247.90
2073,277.00
2074,211.80
2075,286.70
2076,343.30
2077,313.80
2078,279.30
2079,324.40
2080,262.60
2081,241.20
2082,282.70
2083,329.20
2084,286.90
2085,380.30
2086,219.30
2087,240.90
2088,375.80
2089,352.20
2090,312.50
2091,243.30
2092,346.10
2093,226.50
2094,376.50
2095,298.80
2096,236.50
2097,327.10
2098,393.30
2099,391.00
2100,213.10
2101,201.70
2102,310.30
2103,399.30
2104,385.40
2105,250.70
2106,291.20
2107,227.70
2108,235.60
2109,302.30
2110,226.90
2111,367.40
2112,363.20
2113,329.00
2114,358.80
2115,301.20
2116,309.70
2117,219.70
2118,316.80
2119,331.90
2120,336.00
2121,303.30
2122,201.40
2123,277.90
2124,373.00
2125,395.60
2126,204.90
2127,212.90
2128,368.60
2129,234.80
2130,347.80
2131,358.20
2132,230.10
2133,387.10
2134,216.80
2135,274.50
2136,233.60
2137,297.60
2138,211.80
2139,351.20
2140,344.20
2141,353.30
